34 26
521 100
383 92
148 71
617 97
710 190
1515 136
1123 126
212 101
1242 131
1103 166
183 89
1148 136
232 79
1005 140
561 100
924 144
1533 147
617 110
177 95
599 151
1141 143
1111 242
1599 143
1041 163
1151 177
616 155
426 83
714 152
1334 129
1102 130
408 121
1148 128
838 205
1581 141
1497 138
899 161
825 138
1268 136
1110 175
1540 144
1166 147
1544 140
1514 156
7 6
368 134
1356 140
410 89
979 134
1507 136
762 111
236 110
166 85
1589 130
982 128
1380 224
1472 210
1435 137
579 149
836 117
454 140
1549 122
859 122
1092 131
454 128
538 84
1384 143
296 91
1315 147
793 108
1234 152
782 132
1482 140
329 98
1571 131
946 122
884 170
1368 159
1255 135
1230 150
880 118
340 98
179 93
925 162
514 162
659 115
565 97
278 86
696 103
926 120
241 77
704 110
208 75
374 95
499 102
618 97
647 99
766 109
130 82
401 121
node_expanded_min: 7
max_node_expanded_min: 6
node_expanded_max: 1599
max_node_expanded_max: 242
node_expanded_medium: 838
max_node_expanded_medium: 130
node_expanded_average: 845.89
max_node_expanded_average: 126.4
