1901 159
1786 165
1581 193
1044 156
2118 174
2484 164
1395 209
855 140
358 121
2477 159
2449 157
644 152
2213 186
1111 190
2205 175
843 187
1003 203
391 99
1082 146
599 156
627 159
188 97
2478 199
234 110
2009 263
1621 166
1698 151
2169 177
1533 157
570 124
258 92
2414 218
1272 189
1978 237
1804 166
571 95
1807 169
1109 156
2349 167
863 156
762 145
177 95
2470 175
1663 160
1126 190
45 34
977 160
738 190
384 134
2493 157
2302 179
1107 194
349 134
1711 153
1684 152
1131 198
765 193
2164 170
2411 160
2078 170
665 182
1472 200
2048 160
1161 236
1927 217
2475 164
1274 199
1681 187
1622 149
713 137
1226 145
1912 163
1380 225
1458 146
918 218
314 91
2087 170
1383 163
794 115
2421 168
2499 229
1303 192
1452 189
1661 199
455 84
1766 155
1275 147
2489 170
2025 184
1274 137
574 166
571 126
852 152
803 158
1660 156
2425 188
2303 157
524 121
1961 173
1467 174
node_expanded_min: 45
max_node_expanded_min: 34
node_expanded_max: 2499
max_node_expanded_max: 263
node_expanded_medium: 1452
max_node_expanded_medium: 164
node_expanded_average: 1408.98
max_node_expanded_average: 163.74
