280 64
143 74
304 63
320 92
300 64
52 39
374 67
172 52
280 105
364 72
320 63
260 99
396 94
74 49
294 72
358 65
382 68
164 89
377 69
342 101
173 53
52 40
383 75
109 69
337 69
355 67
222 79
351 58
389 72
215 75
236 55
400 68
303 78
143 50
340 69
38 30
62 41
400 110
140 57
322 73
58 46
385 66
399 63
20 17
397 112
372 68
133 54
374 74
335 69
101 44
388 67
170 64
367 73
30 24
295 108
231 62
314 65
350 67
254 63
290 84
192 59
317 57
396 62
344 71
161 54
400 87
103 69
161 63
79 50
183 97
400 99
185 74
363 112
66 50
149 55
172 66
211 59
46 35
366 66
135 62
360 74
57 33
197 80
251 77
368 110
380 117
399 64
150 65
300 68
159 59
398 70
361 71
124 57
288 103
145 55
316 91
229 59
229 55
165 54
151 87
node_expanded_min: 20
max_node_expanded_min: 17
node_expanded_max: 400
max_node_expanded_max: 117
node_expanded_medium: 288
max_node_expanded_medium: 67
node_expanded_average: 252.45
max_node_expanded_average: 68.35
