1756 137
481 81
515 153
442 79
967 130
1693 178
449 84
1955 147
1598 216
1853 144
768 139
150 87
298 121
823 149
554 122
1879 152
600 122
329 98
735 144
1017 117
2025 141
2012 277
401 102
2001 155
1617 156
1304 146
1449 263
1404 169
290 119
583 97
358 94
269 110
1926 150
489 117
161 89
722 104
1666 200
1024 148
609 114
1163 132
1030 122
879 111
904 128
1201 190
1268 150
240 84
1277 144
899 162
1829 159
1814 148
123 79
400 136
743 127
1799 161
114 56
1371 146
2007 179
293 121
619 107
1233 135
913 170
1144 132
2008 146
2025 148
2021 152
1904 177
468 149
1934 177
1889 158
218 87
1937 165
1422 193
923 158
146 87
1937 150
1684 163
909 119
1476 166
1774 251
2001 147
1345 167
1817 151
1583 182
1332 137
783 197
1818 149
334 96
1986 155
1070 205
1516 274
1494 147
1957 141
1975 177
1912 162
2000 137
1156 129
925 166
1615 186
163 89
1989 209
node_expanded_min: 114
max_node_expanded_min: 56
node_expanded_max: 2025
max_node_expanded_max: 277
node_expanded_medium: 1233
max_node_expanded_medium: 147
node_expanded_average: 1178.81
max_node_expanded_average: 144.79
