567 555
550 536
442 435
538 528
58 58
130 129
610 599
629 614
390 386
318 314
546 528
298 293
331 324
720 700
254 249
366 360
756 743
650 636
178 178
772 738
767 733
809 793
302 300
721 702
415 400
112 111
392 385
292 284
216 215
415 407
694 679
110 109
815 795
543 533
431 425
441 433
85 85
788 773
587 576
381 374
878 828
15 15
93 93
590 579
471 461
59 58
291 289
51 51
853 814
71 71
695 681
549 538
524 514
399 394
97 97
450 440
113 113
394 386
553 541
897 834
229 225
88 88
831 807
712 700
525 514
341 334
613 601
552 543
725 714
272 268
154 153
248 242
434 428
120 120
891 848
65 65
743 722
21 21
778 760
247 243
144 143
887 844
692 679
111 111
705 692
195 192
790 773
552 535
895 840
735 720
222 221
672 659
655 644
445 439
349 343
86 86
370 360
29 29
59 59
534 525
341 336
140 140
78 77
351 344
302 297
170 169
656 647
273 267
234 232
138 137
524 512
158 158
374 371
859 831
602 590
401 394
88 88
383 375
837 820
603 589
850 829
538 528
449 444
577 567
527 517
24 24
271 266
627 605
346 338
239 237
100 99
280 277
135 134
589 577
495 484
516 507
149 148
629 611
265 261
894 841
632 621
250 247
877 838
387 384
581 570
521 515
822 802
519 510
203 202
73 72
node_expanded_min: 15
max_node_expanded_min: 15
node_expanded_max: 897
max_node_expanded_max: 848
node_expanded_medium: 431
max_node_expanded_medium: 425
node_expanded_average: 433.7
max_node_expanded_average: 423.54
